מספר מסלול,סוג מסלול,תיאור סוג מסלול,מיגון,תיאר מיגון,קבוצה לתשלום,תיאור קבוצה לתשלום,תקופת מסלול,תיאור תקופת מסלול,חברת הסעה,תיאור חברת הסעה,נושא הסעה,תיאור נושא הסעה,ישובים,מוסדות,קוד נושא,שם נושא,חודש תחולה,כיוון נסיעה,תיאור כיוון נסיעה,מספר נסיעה,ימי ביצוע,כמות רכבים,סמל רכב,תיאור סמל רכב,מספר רישוי,קמ בנסיעה,תעריף לק''מ,עלות יומית,גובה התייצבות,אחוז השתתפות,מע''מ,התייקרות מצטברת,אחוז תשלום,הערה,סכום מחושב,סכום מחושב קודם,הפרש מחושב
301000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, תיכון עש אחמד ע.יחיא 378018;,052,הסעות ח.רגיל חיפה,202409,1,איסוף,1,21,1,300500,אוטובוס ציבורי זעיר (16),0,1.529,0,42,1,0.8,1.17,1,1, ,825.55,825.55,0
301000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, תיכון עש אחמד ע.יחיא 378018;,052,הסעות ח.רגיל חיפה,202409,2,פיזור,1,21,1,300500,אוטובוס ציבורי זעיר (16),0,1.53,0,42,1,0.8,1.17,1,1, ,825.55,825.55,0
302000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, יסודי אלחוארנה 338210;,052,הסעות ח.רגיל חיפה,202409,1,איסוף,1,21,1,300500,אוטובוס ציבורי זעיר (16),0,1.464,0,111,1,0.8,1.17,1,1, ,2181.81,2181.81,0
302000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, יסודי אלחוארנה 338210;,052,הסעות ח.רגיל חיפה,202409,2,פיזור,1,21,1,300500,אוטובוס ציבורי זעיר (16),0,1.284,0,111,1,0.8,1.17,1,1, ,2181.81,2181.81,0
303000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, אלחכים 318576;חט"ב אבן סינא 348029;,052,הסעות ח.רגיל חיפה,202409,1,איסוף,1,21,1,30000,אוטובוס בינוני,0,1.505,0,138,1,0.8,1.17,1,1, ,2712.52,2712.52,0
303000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, אלחכים 318576;חט"ב אבן סינא 348029;,052,הסעות ח.רגיל חיפה,202409,2,פיזור,1,21,1,30000,אוטובוס בינוני,0,1.519,0,138,1,0.8,1.17,1,1, ,2712.52,2712.52,0
303000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, אלחכים 318576;חט"ב אבן סינא 348029;,052,הסעות ח.רגיל חיפה,202410,1,איסוף,1,23,1,30000,אוטובוס בינוני,0,1.505,0,138,1,0.8,1.17,1,1, ,2970.86,2970.86,0
302000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, יסודי אלחוארנה 338210;,052,הסעות ח.רגיל חיפה,202410,2,פיזור,1,23,1,300500,אוטובוס ציבורי זעיר (16),0,1.284,0,111,1,0.8,1.17,1,1, ,2389.6,2389.6,0
302000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, יסודי אלחוארנה 338210;,052,הסעות ח.רגיל חיפה,202410,1,איסוף,1,23,1,300500,אוטובוס ציבורי זעיר (16),0,1.464,0,111,1,0.8,1.17,1,1, ,2389.6,2389.6,0
301000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, תיכון עש אחמד ע.יחיא 378018;,052,הסעות ח.רגיל חיפה,202410,2,פיזור,1,23,1,300500,אוטובוס ציבורי זעיר (16),0,1.53,0,42,1,0.8,1.17,1,1, ,904.17,904.17,0
301000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, תיכון עש אחמד ע.יחיא 378018;,052,הסעות ח.רגיל חיפה,202410,1,איסוף,1,23,1,300500,אוטובוס ציבורי זעיר (16),0,1.529,0,42,1,0.8,1.17,1,1, ,904.17,904.17,0
303000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, אלחכים 318576;חט"ב אבן סינא 348029;,052,הסעות ח.רגיל חיפה,202410,2,פיזור,1,23,1,30000,אוטובוס בינוני,0,1.519,0,138,1,0.8,1.17,1,1, ,2970.86,2970.86,0
301000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, תיכון עש אחמד ע.יחיא 378018;,052,הסעות ח.רגיל חיפה,202411,1,איסוף,1,20,1,300500,אוטובוס ציבורי זעיר (16),0,1.529,0,42,1,0.8,1.17,1,1, ,786.24,786.24,0
301000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, תיכון עש אחמד ע.יחיא 378018;,052,הסעות ח.רגיל חיפה,202411,2,פיזור,1,20,1,300500,אוטובוס ציבורי זעיר (16),0,1.53,0,42,1,0.8,1.17,1,1, ,786.24,786.24,0
302000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, יסודי אלחוארנה 338210;,052,הסעות ח.רגיל חיפה,202411,1,איסוף,1,20,1,300500,אוטובוס ציבורי זעיר (16),0,1.464,0,111,1,0.8,1.17,1,1, ,2077.92,2077.92,0
302000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, יסודי אלחוארנה 338210;,052,הסעות ח.רגיל חיפה,202411,2,פיזור,1,20,1,300500,אוטובוס ציבורי זעיר (16),0,1.284,0,111,1,0.8,1.17,1,1, ,2077.92,2077.92,0
303000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, אלחכים 318576;חט"ב אבן סינא 348029;,052,הסעות ח.רגיל חיפה,202411,1,איסוף,1,20,1,30000,אוטובוס בינוני,0,1.505,0,138,1,0.8,1.17,1,1, ,2583.36,2583.36,0
303000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, אלחכים 318576;חט"ב אבן סינא 348029;,052,הסעות ח.רגיל חיפה,202411,2,פיזור,1,20,1,30000,אוטובוס בינוני,0,1.519,0,138,1,0.8,1.17,1,1, ,2583.36,2583.36,0
301000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, תיכון עש אחמד ע.יחיא 378018;,052,הסעות ח.רגיל חיפה,202412,1,איסוף,1,17,1,300500,אוטובוס ציבורי זעיר (16),0,1.529,0,42,1,0.8,1.17,1,1, ,668.3,668.3,0
301000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, תיכון עש אחמד ע.יחיא 378018;,052,הסעות ח.רגיל חיפה,202412,2,פיזור,1,17,1,300500,אוטובוס ציבורי זעיר (16),0,1.53,0,42,1,0.8,1.17,1,1, ,668.3,668.3,0
302000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, יסודי אלחוארנה 338210;,052,הסעות ח.רגיל חיפה,202412,1,איסוף,1,17,1,300500,אוטובוס ציבורי זעיר (16),0,1.464,0,111,1,0.8,1.17,1,1, ,1766.23,1766.23,0
302000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, יסודי אלחוארנה 338210;,052,הסעות ח.רגיל חיפה,202412,2,פיזור,1,17,1,300500,אוטובוס ציבורי זעיר (16),0,1.284,0,111,1,0.8,1.17,1,1, ,1766.23,1766.23,0
303000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, אלחכים 318576;חט"ב אבן סינא 348029;,052,הסעות ח.רגיל חיפה,202412,1,איסוף,1,17,1,30000,אוטובוס בינוני,0,1.505,0,138,1,0.8,1.17,1,1, ,2195.85,2195.85,0
303000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, אלחכים 318576;חט"ב אבן סינא 348029;,052,הסעות ח.רגיל חיפה,202412,2,פיזור,1,17,1,30000,אוטובוס בינוני,0,1.519,0,138,1,0.8,1.17,1,1, ,2195.85,2195.85,0
303000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, אלחכים 318576;חט"ב אבן סינא 348029;,052,הסעות ח.רגיל חיפה,202501,1,איסוף,1,14,1,30000,אוטובוס בינוני,0,1.505,0,138,1,0.8,1.18,1,1, ,1823.8,1823.8,0
302000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, יסודי אלחוארנה 338210;,052,הסעות ח.רגיל חיפה,202501,2,פיזור,1,14,1,300500,אוטובוס ציבורי זעיר (16),0,1.284,0,111,1,0.8,1.18,1,1, ,1466.97,1466.97,0
302000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, יסודי אלחוארנה 338210;,052,הסעות ח.רגיל חיפה,202501,1,איסוף,1,14,1,300500,אוטובוס ציבורי זעיר (16),0,1.464,0,111,1,0.8,1.18,1,1, ,1466.97,1466.97,0
301000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, תיכון עש אחמד ע.יחיא 378018;,052,הסעות ח.רגיל חיפה,202501,2,פיזור,1,14,1,300500,אוטובוס ציבורי זעיר (16),0,1.53,0,42,1,0.8,1.18,1,1, ,555.07,555.07,0
301000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, תיכון עש אחמד ע.יחיא 378018;,052,הסעות ח.רגיל חיפה,202501,1,איסוף,1,14,1,300500,אוטובוס ציבורי זעיר (16),0,1.529,0,42,1,0.8,1.18,1,1, ,555.07,555.07,0
303000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, אלחכים 318576;חט"ב אבן סינא 348029;,052,הסעות ח.רגיל חיפה,202501,2,פיזור,1,14,1,30000,אוטובוס בינוני,0,1.519,0,138,1,0.8,1.18,1,1, ,1823.8,1823.8,0
301000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, תיכון עש אחמד ע.יחיא 378018;,052,הסעות ח.רגיל חיפה,202502,2,פיזור,1,20,1,300500,אוטובוס ציבורי זעיר (16),0,1.53,0,42,1,0.8,1.18,1,1, ,792.96,792.96,0
301000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, תיכון עש אחמד ע.יחיא 378018;,052,הסעות ח.רגיל חיפה,202502,1,איסוף,1,20,1,300500,אוטובוס ציבורי זעיר (16),0,1.529,0,42,1,0.8,1.18,1,1, ,792.96,792.96,0
302000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, יסודי אלחוארנה 338210;,052,הסעות ח.רגיל חיפה,202502,1,איסוף,1,20,1,300500,אוטובוס ציבורי זעיר (16),0,1.464,0,111,1,0.8,1.18,1,1, ,2095.68,2095.68,0
302000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, יסודי אלחוארנה 338210;,052,הסעות ח.רגיל חיפה,202502,2,פיזור,1,20,1,300500,אוטובוס ציבורי זעיר (16),0,1.284,0,111,1,0.8,1.18,1,1, ,2095.68,2095.68,0
303000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, אלחכים 318576;חט"ב אבן סינא 348029;,052,הסעות ח.רגיל חיפה,202502,1,איסוף,1,20,1,30000,אוטובוס בינוני,0,1.505,0,138,1,0.8,1.18,1,1, ,2605.44,2605.44,0
303000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, אלחכים 318576;חט"ב אבן סינא 348029;,052,הסעות ח.רגיל חיפה,202502,2,פיזור,1,20,1,30000,אוטובוס בינוני,0,1.519,0,138,1,0.8,1.18,1,1, ,2605.44,2605.44,0
301000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, תיכון עש אחמד ע.יחיא 378018;,052,הסעות ח.רגיל חיפה,202503,1,איסוף,1,12,1,300500,אוטובוס ציבורי זעיר (16),0,1.529,0,42,1,0.8,1.18,1,1, ,475.77,475.77,0
301000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, תיכון עש אחמד ע.יחיא 378018;,052,הסעות ח.רגיל חיפה,202503,2,פיזור,1,12,1,300500,אוטובוס ציבורי זעיר (16),0,1.53,0,42,1,0.8,1.18,1,1, ,475.77,475.77,0
302000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, יסודי אלחוארנה 338210;,052,הסעות ח.רגיל חיפה,202503,1,איסוף,1,14,1,300500,אוטובוס ציבורי זעיר (16),0,1.464,0,111,1,0.8,1.18,1,1, ,1466.97,1466.97,0
302000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, יסודי אלחוארנה 338210;,052,הסעות ח.רגיל חיפה,202503,2,פיזור,1,14,1,300500,אוטובוס ציבורי זעיר (16),0,1.284,0,111,1,0.8,1.18,1,1, ,1466.97,1466.97,0
303000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, אלחכים 318576;חט"ב אבן סינא 348029;,052,הסעות ח.רגיל חיפה,202503,1,איסוף,1,14,1,30000,אוטובוס בינוני,0,1.505,0,138,1,0.8,1.18,1,1, ,1823.8,1823.8,0
303000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, אלחכים 318576;חט"ב אבן סינא 348029;,052,הסעות ח.רגיל חיפה,202503,2,פיזור,1,14,1,30000,אוטובוס בינוני,0,1.519,0,138,1,0.8,1.18,1,1, ,1823.8,1823.8,0
301000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, תיכון עש אחמד ע.יחיא 378018;,052,הסעות ח.רגיל חיפה,202504,2,פיזור,1,20,1,300500,אוטובוס ציבורי זעיר (16),0,1.53,0,42,1,0.8,1.18,1,1, ,792.96,792.96,0
301000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, תיכון עש אחמד ע.יחיא 378018;,052,הסעות ח.רגיל חיפה,202504,1,איסוף,1,20,1,300500,אוטובוס ציבורי זעיר (16),0,1.529,0,42,1,0.8,1.18,1,1, ,792.96,792.96,0
302000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, יסודי אלחוארנה 338210;,052,הסעות ח.רגיל חיפה,202504,1,איסוף,1,20,1,300500,אוטובוס ציבורי זעיר (16),0,1.464,0,111,1,0.8,1.18,1,1, ,2095.68,2095.68,0
303000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, אלחכים 318576;חט"ב אבן סינא 348029;,052,הסעות ח.רגיל חיפה,202504,2,פיזור,1,20,1,30000,אוטובוס בינוני,0,1.519,0,138,1,0.8,1.18,1,1, ,2605.44,2605.44,0
303000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, אלחכים 318576;חט"ב אבן סינא 348029;,052,הסעות ח.רגיל חיפה,202504,1,איסוף,1,20,1,30000,אוטובוס בינוני,0,1.505,0,138,1,0.8,1.18,1,1, ,2605.44,2605.44,0
302000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, יסודי אלחוארנה 338210;,052,הסעות ח.רגיל חיפה,202504,2,פיזור,1,20,1,300500,אוטובוס ציבורי זעיר (16),0,1.284,0,111,1,0.8,1.18,1,1, ,2095.68,2095.68,0
301000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, תיכון עש אחמד ע.יחיא 378018;,052,הסעות ח.רגיל חיפה,202505,1,איסוף,1,20,1,300500,אוטובוס ציבורי זעיר (16),0,1.529,0,42,1,0.8,1.18,1,1, ,792.96,792.96,0
301000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, תיכון עש אחמד ע.יחיא 378018;,052,הסעות ח.רגיל חיפה,202505,2,פיזור,1,20,1,300500,אוטובוס ציבורי זעיר (16),0,1.53,0,42,1,0.8,1.18,1,1, ,792.96,792.96,0
302000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, יסודי אלחוארנה 338210;,052,הסעות ח.רגיל חיפה,202505,1,איסוף,1,20,1,300500,אוטובוס ציבורי זעיר (16),0,1.464,0,111,1,0.8,1.18,1,1, ,2095.68,2095.68,0
302000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, יסודי אלחוארנה 338210;,052,הסעות ח.רגיל חיפה,202505,2,פיזור,1,20,1,300500,אוטובוס ציבורי זעיר (16),0,1.284,0,111,1,0.8,1.18,1,1, ,2095.68,2095.68,0
303000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, אלחכים 318576;חט"ב אבן סינא 348029;,052,הסעות ח.רגיל חיפה,202505,1,איסוף,1,20,1,30000,אוטובוס בינוני,0,1.505,0,138,1,0.8,1.18,1,1, ,2605.44,2605.44,0
303000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, אלחכים 318576;חט"ב אבן סינא 348029;,052,הסעות ח.רגיל חיפה,202505,2,פיזור,1,20,1,30000,אוטובוס בינוני,0,1.519,0,138,1,0.8,1.18,1,1, ,2605.44,2605.44,0
301000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, תיכון עש אחמד ע.יחיא 378018;,052,הסעות ח.רגיל חיפה,202506,1,איסוף,1,7,1,300500,אוטובוס ציבורי זעיר (16),0,1.529,0,42,1,0.8,1.18,1,1, ,277.53,277.53,0
301000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, תיכון עש אחמד ע.יחיא 378018;,052,הסעות ח.רגיל חיפה,202506,2,פיזור,1,7,1,300500,אוטובוס ציבורי זעיר (16),0,1.53,0,42,1,0.8,1.18,1,1, ,277.53,277.53,0
303000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, אלחכים 318576;חט"ב אבן סינא 348029;,052,הסעות ח.רגיל חיפה,202506,1,איסוף,1,10,1,30000,אוטובוס בינוני,0,1.505,0,138,1,0.8,1.18,1,1, ,1302.72,1302.72,0
302000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, יסודי אלחוארנה 338210;,052,הסעות ח.רגיל חיפה,202506,2,פיזור,1,10,1,300500,אוטובוס ציבורי זעיר (16),0,1.284,0,111,1,0.8,1.18,1,1, ,1047.84,1047.84,0
302000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, יסודי אלחוארנה 338210;,052,הסעות ח.רגיל חיפה,202506,1,איסוף,1,10,1,300500,אוטובוס ציבורי זעיר (16),0,1.464,0,111,1,0.8,1.18,1,1, ,1047.84,1047.84,0
303000,2,שכור,0,ללא,1,רגיל,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, אלחכים 318576;חט"ב אבן סינא 348029;,052,הסעות ח.רגיל חיפה,202506,2,פיזור,1,10,1,30000,אוטובוס בינוני,0,1.519,0,138,1,0.8,1.18,1,1, ,1302.72,1302.72,0
701000,2,שכור,0,ללא,2,חינוך מיוחד,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, גן א' 108415;גן א' 108456;גן ג' 108498;גן אלאנג'אם 162396;אלעדאס 176172;גן ו' 199612;אלשורוק 319335;הלב הקדוש 328088;אלאימאן 451351;גן אלבסמה 523175;גן אלענאדל 523233;,140,הסעות ח.מיוחד חיפה,202409,1,איסוף,1,21,1,300500,אוטובוס ציבורי זעיר (16),0,5.957,0,149,1,0.8,1.17,1,1, ,2928.74,2928.74,0
671200,2,שכור,0,ללא,2,חינוך מיוחד,0,שנתי,514299411,מטיילי האלוף בע"מ,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, מעון גל-אור 320457;תכון חדרה בית-אליעזר 344382;,140,הסעות ח.מיוחד חיפה,202409,2,פיזור,1,26,1,320000,א.זעיר ציבורי בטיחותי (מעלון),0,21.423,0,187,1,0.8,1.17,1,1, ,4550.83,4550.83,0
702000,2,שכור,0,ללא,2,חינוך מיוחד,0,שנתי,511001778,אסיה תורס,16,הסעת תלמידים למוסד חינוכי, כפר קרע ;, אלמוסתקבל 318188;יסודי אלחוארנה 338210;חט"ב כפר קרע ב' 348284;גן אלתפאול 523225;,140,הסעות ח.מיוחד חיפה,202409,1,איסוף,1,21,1,30000,אוטובוס בינוני,0,29.158,0,142,1,0.8,1.17,1,1, ,2791.15,2791.15,0
